timestamp,dex,cex
1635914442000,6.8341,6.2080
1635914652000,6.8340,6.2010
1635914712000,6.8338,6.1850
1635914742000,6.8340,6.1830
1635914772000,6.8341,6.1860
1635914892000,6.8339,6.1840
1635914982000,6.8341,6.1810
1635915972000,6.8342,6.1880
1635916242000,6.8341,6.1920
1635916272000,6.7626,6.1990
1635916302000,6.7768,6.2000
1635916332000,6.7785,6.2020
1635916392000,6.7787,6.2020
1635917702000,6.7777,6.2000
1635917732000,6.7777,6.2520
1635918872000,6.7777,6.2620
1635919442000,6.7706,6.2330
1635924542000,6.7727,6.2130
1635924812000,6.7747,6.2520
1635925802000,6.7764,6.2580
1635926822000,6.7792,6.2730
1635927452000,6.7823,6.2750
1635927992000,6.7844,6.2930
1635928142000,6.7844,6.2730
1635928172000,6.7858,6.2650
1635928412000,6.7859,6.2650
1635928772000,6.7851,6.2560
1635929142000,6.7922,6.2610
1635929472000,6.8142,6.2590
1635930072000,6.8168,6.2560
1635930192000,6.8160,6.2430
1635930222000,6.8160,6.2490
1635930682000,6.8166,6.2450
1635931222000,6.8022,6.2470
1635931252000,6.8022,6.2590
1635931282000,6.8022,6.2560
1635931312000,6.8013,6.2560
1635931942000,6.8021,6.2580
1635932152000,6.8019,6.2830
1635932302000,6.8018,6.2800
1635932552000,6.8545,6.2740
1635934302000,6.8544,6.2800
1635935372000,6.8589,6.3190
1635935402000,6.8589,6.3380
1635935522000,6.8589,6.3420
1635936102000,6.8587,6.3400
1635936162000,6.8619,6.4350
1635936312000,6.8628,6.4080
1635937132000,6.8626,6.4370
1635937492000,6.8883,6.4180
1635937912000,6.8875,6.4220
1635938392000,6.8880,6.3750
1635938722000,6.9405,6.3730
1635938752000,6.9387,6.3720
1635939292000,6.9404,6.3750
1635940342000,6.9405,6.4120
1635942782000,6.9394,6.3900
1635942912000,6.9392,6.2590
1635943242000,6.9129,6.2800
1635944022000,6.7850,6.2100
1635944052000,6.7859,6.1380
1635944142000,6.7877,6.1540
1635944202000,6.7876,6.1710
1635944232000,6.7874,6.1810
1635944292000,6.7873,6.1820
1635944412000,6.7877,6.1720
1635944532000,6.7877,6.1630
1635944772000,6.7874,6.1630
1635944832000,6.7874,6.1670
1635944892000,6.8297,6.1690
1635944952000,6.8242,6.1630
1635944982000,6.8233,6.1550
1635945432000,6.8230,6.1480
1635946102000,6.8230,6.1520
1635946762000,6.8229,6.1450
1635947092000,6.7908,6.1290
1635948412000,6.6850,6.0870
1635948442000,6.6861,6.0870
1635948472000,6.6938,6.0990
1635948502000,6.6938,6.1090
1635948592000,6.7140,6.1170
1635948652000,6.7140,6.1350
1635948712000,6.7549,6.1320
1635948742000,6.7548,6.1360
1635950342000,6.7571,6.1340
1635952622000,6.7501,6.1440
1635954932000,6.7503,6.1410
1635955652000,6.7531,6.1900
1635956852000,6.7530,6.2010
1635956912000,6.7662,6.2830
1635956942000,6.7662,6.3110
1635957002000,6.7655,6.3090
1635957092000,6.7655,6.3190
1635957122000,6.7791,6.3200
1635958712000,6.7789,6.2890
1635958982000,6.7786,6.2820
1635959762000,6.7786,6.3090
1635959852000,6.7740,6.3190
1635960692000,6.7992,6.3260
1635960782000,6.7860,6.3240
1635960812000,6.7860,6.3300
1635961022000,6.7832,6.3300
1635962702000,6.7826,6.3220
1635962762000,6.7817,6.2860
1635962822000,6.7813,6.3030
1635962882000,6.7685,6.3110
1635962912000,6.7745,6.3240
1635963422000,6.7812,6.3150
1635963632000,6.7731,6.3520
1635963662000,6.7731,6.3500
1635963782000,6.7731,6.3560
1635963932000,6.7731,6.3540
1635964112000,6.8021,6.3510
1635964172000,6.8013,6.3210
1635964392000,6.8005,6.3190
1635964452000,6.8134,6.3380
1635964572000,6.8134,6.3460
1635964632000,6.8509,6.3520
1635965002000,6.8517,6.3480
1635965032000,6.8260,6.3760
1635965242000,6.8254,6.3720
1635965302000,6.8270,6.3820
1635965932000,6.8395,6.3830
1635966472000,6.8389,6.3890
1635966592000,6.8500,6.4110
1635966832000,6.8412,6.4100
1635967102000,6.8412,6.3840
1635967132000,6.8412,6.3890
1635968242000,6.8412,6.3770
1635968362000,6.8403,6.3540
1635969552000,6.8403,6.3510
1635969612000,6.8405,6.3280
1635969732000,6.8405,6.3250
1635969762000,6.8344,6.3290
1635969852000,6.8344,6.3300
1635970062000,6.8344,6.3370
1635970122000,6.7629,6.3540
1635970332000,6.7642,6.3530
1635970452000,6.7852,6.3340
1635970662000,6.7852,6.3380
1635970762000,6.7852,6.3330
1635970882000,6.7907,6.3290
1635971782000,6.7911,6.3250
1635972142000,6.7911,6.3400
1635972342000,6.7936,6.3320
1635972912000,6.7937,6.3490
1635974352000,6.8463,6.3380
1635974412000,6.8735,6.3740
1635974512000,6.8724,6.3760
1635974932000,6.8861,6.3740
1635976372000,6.8870,6.3690
1635976612000,6.8870,6.3530
1635977002000,6.8445,6.3470
1635978722000,6.8428,6.3460
1635979932000,6.8596,6.3070
1635980412000,6.8596,6.2720
1635983922000,6.8485,6.2530
1635986122000,6.8485,6.3020
1635986362000,6.8476,6.2670
1635987382000,6.8475,6.2590
1635987412000,6.8465,6.2620
1635987802000,6.6746,6.2640
1635987832000,6.6997,6.2600
1635987862000,6.6997,6.2650
1635987892000,6.7006,6.2640
1635987922000,6.7006,6.2710
1635987952000,6.7018,6.2690
1635988292000,6.7048,6.2660
1635988562000,6.7048,6.2640
1635988622000,6.7094,6.2800
1635988842000,6.7094,6.2850
1635988902000,6.7120,6.3010
1635988932000,6.7120,6.3000
1635989022000,6.7140,6.3020
1635989322000,6.7134,6.3120
1635989622000,6.7167,6.2970
1635991192000,6.7167,6.2890
1635991822000,6.7171,6.2720
1635991912000,6.7191,6.3470
1635992122000,6.7191,6.3520
1635992182000,6.7246,6.3930
1635992362000,6.7273,6.4050
1635992852000,6.7294,6.4030
1635992972000,6.7328,6.3880
1635993062000,6.7337,6.4190
1635993122000,6.7337,6.4220
1635993432000,6.7337,6.4270
1635993462000,6.7283,6.4230
1635993492000,6.7283,6.4280
1635993672000,6.7279,6.4260
1635993702000,6.7294,6.4330
1635994132000,6.7314,6.4340
1635994192000,6.7338,6.4630
1635994862000,6.7338,6.4560
1635994892000,6.7338,6.4550
1635994922000,6.7338,6.4490
1635994952000,6.7360,6.4410
1635995162000,6.7365,6.4360
1635995432000,6.7393,6.4350
1635996272000,6.7397,6.4180
1635996882000,6.7659,6.3730
1635997252000,6.7953,6.3650
1635998262000,6.7952,6.3640
1635998382000,6.7884,6.3940
1636000842000,6.7952,6.3850
1636001352000,6.7943,6.4310
1636002582000,6.7943,6.4020
1636002972000,6.7943,6.3720
1636003002000,6.7875,6.3740
1636003032000,6.7769,6.3790
1636003062000,6.7877,6.3740
1636003512000,6.7882,6.3750
1636004332000,6.7806,6.3830
1636004362000,6.7797,6.3500
1636004392000,6.7797,6.3500
1636007002000,6.7831,6.3530
1636008612000,6.7831,6.3390
1636008792000,6.7831,6.3290
1636008822000,6.7831,6.3130
1636008852000,6.7880,6.3170
1636011522000,6.7932,6.3120
1636011742000,6.7853,6.3200
1636012712000,6.7828,6.3180
1636013462000,6.7881,6.2150
1636013672000,6.7888,6.2290
1636013852000,6.7880,6.2490
1636014422000,6.7880,6.2350
1636014452000,6.7880,6.2700
1636015192000,6.8309,6.2670
1636015222000,6.8296,6.2190
1636016712000,6.8251,6.2200
1636016892000,6.8250,6.2050
1636017202000,6.8250,6.1930
1636018422000,6.8186,6.2310
1636019142000,6.8186,6.2250
1636019502000,6.8186,6.2360
1636019592000,6.8186,6.2460
1636019862000,6.8234,6.2490
1636020612000,6.8234,6.2590
1636020822000,6.8234,6.2630
1636020942000,6.8234,6.2530
1636020972000,6.8279,6.2620
1636021122000,6.8268,6.2740
1636022352000,6.8259,6.2810
1636025292000,6.8260,6.2480
1636027552000,6.8390,6.2340
1636027582000,6.8376,6.2580
1636027642000,6.8376,6.2630
1636027702000,6.8376,6.2620
1636028968000,6.8376,6.2640
1636029368000,6.8531,6.2780
1636029428000,6.8637,6.2600
1636029618000,6.8628,6.2580
1636030008000,6.8628,6.2680
1636030548000,6.8629,6.2540
1636030868000,6.8660,6.2710
1636032128000,6.8838,6.2920
1636032218000,6.8835,6.2890
1636032638000,6.8813,6.2850
1636032938000,6.8807,6.2810
1636033488000,6.8789,6.2760
1636034028000,6.8789,6.2540
1636037428000,6.9155,6.2980
1636037458000,6.9142,6.3510
1636037758000,6.9137,6.3550
1636038918000,6.9136,6.3200
1636039438000,6.9137,6.2130
1636039558000,6.9244,6.1400
1636039798000,6.9238,6.1670
1636040308000,6.9122,6.2180
1636040428000,6.9132,6.1760
1636040458000,6.9134,6.2120
1636041128000,6.9137,6.2150
1636043378000,6.9159,6.1560
1636043408000,6.9159,6.2040
1636043798000,6.9397,6.2040
1636043888000,6.9392,6.1620
1636046048000,6.9383,6.1700
1636046898000,6.9383,6.2090
1636046958000,6.9590,6.1950
1636046988000,6.9590,6.1950
1636047678000,6.9537,6.1920
1636047768000,6.9477,6.1870
1636047888000,6.9477,6.1770
1636047948000,6.9430,6.1740
1636048008000,6.9318,6.1660
1636048038000,6.9341,6.1580
1636048068000,6.9283,6.1570
1636048098000,6.9282,6.1660
1636048128000,6.9266,6.1700
1636048248000,6.9266,6.1660
1636048308000,6.9172,6.1710
1636048368000,6.9167,6.1690
1636048548000,6.9191,6.1640
1636048578000,6.9191,6.1510
1636048728000,6.9191,6.1490
1636048848000,6.9210,6.1480
1636048878000,6.9210,6.1390
1636049098000,6.8154,6.1320
1636049128000,6.8172,6.1280
1636049158000,6.8172,6.1370
1636049188000,6.8178,6.1320
1636049308000,6.8178,6.1270
1636049338000,6.8178,6.1510
1636049368000,6.8625,6.1510
1636049398000,6.8617,6.1560
1636049428000,6.8630,6.1610
1636049458000,6.8652,6.1700
1636049488000,6.8594,6.1780
1636049608000,6.8609,6.1810
1636049908000,6.8646,6.1980
1636049938000,6.8646,6.1930
1636049968000,6.8669,6.1980
1636050298000,6.8669,6.2010
1636050358000,6.8695,6.2010
1636050788000,6.8693,6.2000
1636051038000,6.8693,6.2010
1636051698000,6.8745,6.1980
1636051938000,6.8746,6.1940
1636052088000,6.8747,6.1840
1636053908000,6.8747,6.1660
1636053938000,6.8747,6.1810
1636053968000,6.8747,6.1860
1636054068000,6.8804,6.1800
1636054128000,6.8746,6.1810
1636054428000,6.8746,6.1830
1636054488000,6.8690,6.2050
1636054548000,6.8690,6.2060
1636054578000,6.8704,6.2040
1636055068000,6.8647,6.2020
1636055128000,6.8647,6.2010
1636055248000,6.8594,6.2050
1636055398000,6.8594,6.2070
1636055428000,6.8594,6.1980
1636055458000,6.8591,6.1950
1636056268000,6.8534,6.1970
1636056478000,6.8479,6.1780
1636056508000,6.8507,6.1760
1636056538000,6.8507,6.1770
1636057468000,6.8554,6.1810
1636057798000,6.8576,6.2180
1636059518000,6.8576,6.2170
1636059968000,6.8576,6.2160
1636060538000,6.8699,6.2230
1636060688000,6.8706,6.2230
1636060928000,6.8690,6.2270
1636060988000,6.8615,6.2220
1636061168000,6.9147,6.2160
1636061198000,6.9034,6.2220
1636061228000,6.8976,6.2240
1636061258000,6.8989,6.2250
1636061288000,6.8956,6.2240
1636061348000,6.8955,6.2270
1636061408000,6.9429,6.2300
1636061468000,6.9413,6.2290
1636061958000,6.9414,6.2300
1636062348000,6.9949,6.2260
1636062378000,6.9878,6.2320
1636062408000,6.9792,6.2380
1636062438000,6.9866,6.2370
1636062588000,7.0403,6.2380
1636062618000,7.0403,6.2370
1636062648000,7.0225,6.2380
1636062678000,6.9056,6.2400
1636062798000,6.9078,6.2420
1636062918000,6.9078,6.2540
1636062978000,7.0148,6.2610
1636063008000,7.0136,6.2610
1636063038000,7.0129,6.2600
1636063068000,7.0126,6.2450
1636063308000,7.0125,6.2420
1636063608000,7.0138,6.2470
1636064148000,7.0138,6.2240
1636064178000,6.8901,6.2240
1636064208000,6.8901,6.2280
1636064238000,6.8905,6.2300
1636064268000,6.8918,6.2340
1636064688000,6.8895,6.2340
1636065018000,6.8922,6.2510
1636065048000,6.8922,6.2770
1636065078000,6.8922,6.2780
1636065168000,6.9427,6.2800
1636065258000,6.9427,6.2800
1636065288000,6.9427,6.2730
1636065318000,6.9427,6.2670
1636065348000,6.9427,6.2640
1636065378000,6.9714,6.2580
1636065408000,6.9714,6.2570
1636065438000,6.9671,6.2610
1636065468000,6.9633,6.2650
1636065588000,6.9633,6.2620
1636065618000,7.0101,6.2700
1636065648000,7.0101,6.2750
1636065888000,6.9953,6.2760
1636066278000,6.9909,6.2760
1636067028000,6.9972,6.2760
1636067158000,6.9972,6.3010
1636067188000,7.0407,6.2960
1636067218000,7.0404,6.2940
1636067368000,7.0418,6.2950
1636067398000,7.0398,6.3020
1636067578000,7.0381,6.3030
1636067608000,7.0321,6.3080
1636067788000,7.0483,6.3070
1636068928000,7.0455,6.3110
1636069048000,7.0455,6.3250
1636069228000,7.0350,6.3170
1636069348000,7.0349,6.3200
1636069618000,7.0888,6.3220
1636069648000,7.0802,6.3200
1636069678000,7.0793,6.3210
1636069708000,7.0789,6.3200
1636069978000,7.0637,6.3190
1636070818000,7.0626,6.3220
1636073708000,7.0588,6.3430
1636073948000,7.0588,6.2460
1636073978000,6.9576,6.2310
1636074008000,6.9580,6.2350
1636074218000,7.0180,6.2340
1636074428000,7.0067,6.2840
1636074938000,7.0082,6.2870
1636075908000,7.0620,6.3170
1636075938000,7.0620,6.2740
1636075968000,7.0578,6.2790
1636075998000,7.0473,6.2760
1636076028000,7.0534,6.2860
1636076148000,7.1073,6.2860
1636076238000,7.1066,6.2920
1636076388000,7.1050,6.2830
1636076418000,7.1040,6.2890
1636076808000,7.1330,6.2920
1636076868000,7.1330,6.3390
1636076898000,7.1329,6.3520
1636076928000,7.1326,6.3570
1636077048000,7.1319,6.3690
1636077078000,7.1298,6.4270
1636077108000,7.1277,6.4260
1636077288000,7.1161,6.4280
1636077468000,7.1703,6.4400
1636077528000,7.1703,6.4730
1636077558000,7.1659,6.4620
1636077588000,7.1655,6.4550
1636078038000,7.2081,6.4370
1636078068000,7.2081,6.4950
1636078098000,7.2072,6.4980
1636078128000,7.2067,6.4850
1636078278000,7.2612,6.5020
1636078308000,7.2504,6.5140
1636078518000,7.2504,6.5230
1636078578000,7.2464,6.5590
1636078608000,7.2464,6.5600
1636078638000,7.2464,6.5710
1636078968000,7.2496,6.5800
1636079028000,7.2496,6.5410
1636079058000,7.2320,6.5350
1636079298000,7.2866,6.5420
1636079328000,7.2857,6.5190
1636079358000,7.2857,6.5080
1636079388000,7.2854,6.5240
1636080018000,7.2789,6.5280
1636081228000,7.2794,6.5020
1636081528000,7.2820,6.6060
1636081738000,7.2887,6.6490
1636081858000,7.2887,6.6810
1636081888000,7.2954,6.6830
1636082068000,7.2954,6.6960
1636082098000,7.2954,6.6770
1636082128000,7.2954,6.6800
1636082158000,7.2954,6.6950
1636082188000,7.2972,6.6910
1636082218000,7.3030,6.6870
1636082608000,7.3030,6.6670
1636082638000,7.3030,6.6750
1636082668000,7.3030,6.6870
1636082848000,7.3105,6.6800
1636083088000,7.3108,6.6670
1636083358000,7.3123,6.7030
1636083388000,7.3231,6.7430
1636084078000,7.3175,6.7510
1636084108000,7.3298,6.7540
1636084138000,7.3298,6.7450
1636084468000,7.3402,6.7160
1636084498000,7.3402,6.7140
1636084648000,7.3395,6.7010
1636085078000,7.3396,6.7410
1636085168000,7.3396,6.7080
1636086278000,7.3476,6.7090
1636086698000,7.3476,6.6990
1636086728000,7.4046,6.7020
1636086758000,7.4046,6.7160
1636086788000,7.3910,6.7130
1636086818000,7.4038,6.7170
1636086848000,7.3971,6.7170
1636086878000,7.3971,6.7250
1636086908000,7.3959,6.7220
1636086938000,7.3920,6.7200
1636086968000,7.3925,6.7150
1636086998000,7.3733,6.7080
1636087028000,7.3643,6.7210
1636087058000,7.3675,6.7240
1636087088000,7.3778,6.7170
1636087118000,7.3745,6.7130
1636087148000,7.3679,6.7120
1636087178000,7.3642,6.6980
1636087208000,7.3628,6.6960
1636087238000,7.3686,6.6920
1636087268000,7.3686,6.7000
1636087298000,7.3695,6.6940
1636087478000,7.3654,6.6890
1636087688000,7.3654,6.6900
1636087718000,7.3618,6.6720
1636087778000,7.3597,6.6500
1636087868000,7.3574,6.6300
1636088048000,7.3544,6.6060
1636088258000,7.3505,6.6070
1636088288000,7.3440,6.6090
1636088318000,7.3440,6.6150
1636088348000,7.3348,6.6190
1636088498000,7.3280,6.6260
1636088528000,7.3425,6.6140
1636088948000,7.3400,6.6130
1636089068000,7.3360,6.5820
1636089098000,7.3384,6.5670
1636089308000,7.3384,6.5680
1636089338000,7.3309,6.5580
1636089518000,7.3295,6.5560
1636089548000,7.3192,6.5450
1636089818000,7.3199,6.5540
1636089968000,7.3200,6.5680
1636090538000,7.3080,6.5730
1636093398000,7.2452,6.5690
1636093428000,7.2452,6.6710
1636093458000,7.2452,6.6710
1636093608000,7.2452,6.6690
1636093638000,7.2602,6.6550
1636093698000,7.2677,6.6530
1636093728000,7.2692,6.6660
1636093828000,7.2782,6.6560
1636093888000,7.2839,6.6470
1636094278000,7.2848,6.6520
1636094398000,7.2933,6.7080
1636094818000,7.2949,6.7290
1636094848000,7.2949,6.7770
1636094878000,7.3037,6.7790
1636094908000,7.3037,6.7780
1636096168000,7.3012,6.7860
1636096438000,7.3019,6.7030
1636096648000,7.3066,6.7180
1636096858000,7.3193,6.6940
1636096948000,7.3262,6.7110
1636097758000,7.3260,6.7170
1636097788000,7.3223,6.7570
1636097818000,7.3223,6.7660
1636097908000,7.3223,6.7610
1636098208000,7.3235,6.7570
1636098478000,7.3236,6.7480
1636098508000,7.3235,6.7520
1636098568000,7.3238,6.7480
1636098628000,7.3238,6.7420
1636098838000,7.3238,6.7450
1636098868000,7.3238,6.8370
1636098898000,7.3238,6.8370
1636098928000,7.3238,6.8190
1636098958000,7.3253,6.8470
1636098988000,7.3253,6.8250
1636099018000,7.3253,6.8210
1636099118000,7.3253,6.8240
1636099208000,7.3334,6.8310
1636099298000,7.3739,6.8580
1636103078000,7.3715,6.7910
1636103708000,7.3715,6.7220
1636104938000,7.3733,6.7200
1636107128000,7.3765,6.6540
1636108598000,7.3752,6.6580
1636109018000,7.3752,6.6480
1636109228000,7.3747,6.6080
1636109768000,7.3743,6.6170
1636110848000,7.4563,6.6510
1636110878000,7.4537,6.7200
1636110908000,7.4517,6.7270
1636110968000,7.5491,6.7330
1636110998000,7.5617,6.7230
1636111028000,7.5581,6.7220
1636111058000,7.5471,6.7140
1636111088000,7.5555,6.7140
1636111118000,7.5490,6.7070
1636111148000,7.5437,6.7040
1636111208000,7.5437,6.7070
1636111268000,7.5452,6.7100
1636111298000,7.5428,6.7090
1636112318000,7.5409,6.6980
1636112378000,7.5365,6.7290
1636113188000,7.5363,6.7530
1636113638000,7.5421,6.7410
1636114718000,7.5513,6.7740
1636115018000,7.5486,6.7170
1636115198000,7.5885,6.6860
1636115228000,7.5877,6.7130
1636115258000,7.5877,6.7120
1636115288000,7.5863,6.6960
1636115348000,7.5863,6.7000
1636115408000,7.5794,6.6850
1636115438000,7.5670,6.6770
1636115468000,7.5602,6.6790
1636116218000,7.1623,6.6860
1636116248000,7.1623,6.6220
1636116278000,7.2173,6.6250
1636116308000,7.2430,6.6210
1636116338000,7.2307,6.6260
1636116638000,7.2333,6.6260
1636116728000,7.2333,6.6310
1636116758000,7.2333,6.6310
1636117028000,7.3426,6.6390
1636117058000,7.3418,6.6140
1636117298000,7.3363,6.6170
1636117328000,7.3418,6.6200
1636117418000,7.3381,6.6180
1636117448000,7.3381,6.6400
1636117478000,7.3392,6.6420
1636117508000,7.3392,6.6380
1636117568000,7.3967,6.6420
1636117598000,7.3772,6.6420
1636117628000,7.3767,6.6490
1636117808000,7.3758,6.6570
1636118708000,7.3757,6.6610
1636118768000,7.3710,6.6980
1636118918000,7.3709,6.7020
1636119038000,7.4241,6.6790
1636119068000,7.4230,6.6850
1636119098000,7.4225,6.6760
1636119248000,7.4137,6.6700
1636119338000,7.4149,6.6860
1636119518000,7.4091,6.7030
1636119668000,7.4097,6.7120
1636119698000,7.4052,6.7190
1636119728000,7.4011,6.7220
1636119788000,7.4025,6.7160
1636119818000,7.4025,6.7080
1636120058000,7.3962,6.7080
1636120088000,7.3881,6.6920
1636120148000,7.3895,6.6910
1636120178000,7.3851,6.6940
1636120238000,7.3851,6.6940
1636120268000,7.4330,6.6980
1636120418000,7.4305,6.6950
1636120658000,7.4286,6.7050
1636120868000,7.5394,6.7160
1636120898000,7.5177,6.7240
1636120928000,7.5153,6.7170
1636120958000,7.5118,6.7080
1636121228000,7.5117,6.7040
1636122288000,7.5092,6.7150
1636122318000,7.5092,6.6650
1636122378000,7.5031,6.6720
1636123588000,7.5032,6.6730
1636124158000,7.5588,6.7120
1636124188000,7.1548,6.6350
1636124218000,7.1548,6.6320
1636124248000,7.1836,6.6140
1636124278000,7.2102,6.6130
1636124308000,7.2157,6.6280
1636124338000,7.2179,6.6200
1636124368000,7.2181,6.6170
1636124398000,7.2225,6.6210
1636125208000,7.2771,6.6190
1636125298000,7.3292,6.5280
1636125328000,7.3318,6.5140
1636125358000,7.3278,6.5210
1636125448000,7.3220,6.5370
1636125478000,7.3220,6.5210
1636125508000,7.3186,6.5240
1636125538000,7.3175,6.5190
1636125568000,7.3195,6.5180
1636125688000,7.3118,6.5370
1636125748000,7.3040,6.4520
1636125778000,7.3168,6.4540
1636125808000,7.3139,6.4490
1636125838000,7.3139,6.4570
1636125868000,7.3566,6.4630
1636125898000,7.3505,6.4800
1636125928000,7.3565,6.4810
1636125958000,7.3565,6.4830
1636125988000,7.3639,6.4900
1636126018000,7.3571,6.4890
1636126048000,7.3534,6.4960
1636126198000,7.3533,6.4980
1636126348000,7.3643,6.5090
1636126438000,7.3619,6.5150
1636126498000,7.4170,6.5200
1636126528000,7.2805,6.5200
1636128798000,7.3352,6.5200
1636129398000,7.3879,6.4880
1636129428000,7.3894,6.5190
1636129458000,7.3894,6.5210
1636129488000,7.3864,6.5220
1636129518000,7.3864,6.5190
1636129578000,7.3843,6.5140
1636129668000,7.3843,6.5250
1636130178000,7.2932,6.5300
1636130208000,7.3480,6.5370
1636130388000,7.3486,6.5390
1636131078000,7.3543,6.5400
1636131288000,7.3556,6.5660
1636131438000,7.3560,6.5820
1636131738000,7.3559,6.5820
1636133148000,7.4079,6.5610
1636133388000,7.4631,6.5720
1636133838000,7.3711,6.5490
1636134108000,7.4262,6.5780
1636134138000,7.4208,6.5760
1636134168000,7.4200,6.5810
1636134378000,7.4173,6.5850
1636134588000,7.4159,6.5900
1636137098000,7.4181,6.5680
1636137968000,7.4058,6.6020
1636138268000,7.4120,6.5980
1636138328000,7.4115,6.6140
1636138568000,7.4284,6.5990
1636139658000,7.4278,6.6080
1636139718000,7.4277,6.6260
1636139808000,7.4276,6.6380
1636139988000,7.4276,6.6250
1636140048000,7.4276,6.6230
1636140138000,7.4275,6.6080
1636140198000,7.4266,6.5990
1636140228000,7.4265,6.5920
1636140648000,7.4244,6.5940
1636141368000,7.4244,6.5810
1636141398000,7.2804,6.5230
1636141428000,7.3130,6.5270
1636141488000,7.3088,6.5250
1636142928000,7.3080,6.5180
1636143708000,7.3074,6.4820
1636144218000,7.3073,6.4520
1636144818000,7.3040,6.4430
1636145028000,7.1521,6.4140
1636145058000,7.1521,6.4070
1636145088000,7.1661,6.4210
1636145238000,7.1717,6.4220
1636145268000,7.1744,6.4280
1636145788000,7.1798,6.4280
1636145968000,7.1805,6.4390
1636146328000,7.1811,6.4360
1636146598000,7.1841,6.4460
1636147468000,7.1841,6.4620
1636147588000,7.1832,6.4830
1636148578000,7.1868,6.4890
1636151198000,7.1880,6.5080
1636151528000,7.1883,6.5490
1636151768000,7.1883,6.5410
1636151828000,7.1883,6.5500
1636151858000,7.1867,6.5460
1636152588000,7.1582,6.5400
1636152618000,7.1638,6.5460
1636152648000,6.9250,6.5460
1636152678000,6.9835,6.5500
1636152708000,6.9834,6.5530
1636152738000,6.9855,6.5520
1636152768000,6.9855,6.5530
1636152858000,6.9984,6.5530
1636153008000,7.0418,6.5550
1636153188000,7.0405,6.5470
1636153218000,7.0426,6.5060
1636153698000,7.0429,6.5100
1636153818000,7.0440,6.4620
1636153998000,7.0440,6.4490
1636155138000,7.0469,6.4740
1636155618000,7.0469,6.4440
1636155738000,7.0469,6.4740
1636155888000,7.0487,6.4670
1636158378000,7.0815,6.4710
1636158858000,7.0804,6.4830
1636161198000,7.0821,6.4890
1636161228000,7.0815,6.5380
1636164288000,7.0817,6.5700
1636166298000,7.0841,6.6470
1636166418000,7.0829,6.5610
1636170728000,7.0813,6.5430
1636171668000,7.0813,6.5810
1636171698000,7.0834,6.6210
1636172748000,7.0947,6.6220
1636175508000,7.1017,6.6650
1636175538000,7.1007,6.6640
1636176508000,7.1017,6.6650
1636176598000,7.1057,6.6760
1636176688000,7.1057,6.6780
1636176748000,7.1051,6.6990
1636176778000,7.1022,6.6940
1636177348000,7.1021,6.6980
1636177558000,7.1021,6.7250
1636178638000,7.1033,6.7140
1636178668000,7.1083,6.8140
1636178758000,7.1092,6.8170
1636179208000,7.1110,6.8100
1636179458000,7.1105,6.7340
1636179608000,7.1105,6.7560
1636179698000,7.1104,6.7540
1636179938000,7.1104,6.7470
1636179968000,7.1150,6.7510
1636179998000,7.1150,6.7490
1636182328000,7.1176,6.7500
1636183888000,7.1187,6.6930
1636185268000,7.1187,6.5630
1636185998000,7.1242,6.6000
1636186178000,7.1286,6.6290
1636186208000,7.1279,6.6490
1636186268000,7.1257,6.6450
1636186328000,7.1323,6.6520
1636186478000,7.1341,6.6610
1636188078000,7.1223,6.6250
1636188718000,7.1223,6.5910
1636188808000,7.1223,6.6010
1636188958000,7.1223,6.6040
1636189018000,7.1263,6.6090
1636189828000,7.1263,6.6070
1636189918000,7.1263,6.6140
1636190098000,7.1281,6.6240
1636190938000,7.1273,6.6270
1636191058000,7.1230,6.6260
1636192348000,7.1230,6.6260
1636192378000,7.1230,6.6010
1636192408000,7.1230,6.6000
1636192468000,7.1230,6.6000
1636192528000,7.1230,6.5960
1636192588000,7.1230,6.5910
1636192978000,7.1230,6.5920
1636193008000,7.1230,6.5880
1636194388000,7.1377,6.5920
1636195548000,7.1378,6.5670
1636195978000,7.1378,6.5060
1636196008000,7.1378,6.4760
1636196038000,7.1352,6.4740
1636196098000,7.1225,6.4720
1636196128000,7.1225,6.4500
1636196218000,7.1354,6.4750
1636196578000,7.1238,6.4840
1636196608000,7.1142,6.4280
1636196638000,7.1302,6.4210
1636196668000,7.1193,6.3940
1636196698000,7.1232,6.3310
1636196728000,7.1132,6.3320
1636196788000,7.1007,6.3130
1636196878000,7.1060,6.2860
1636196908000,7.1059,6.3450
1636196998000,7.1113,6.3620
1636197118000,7.1074,6.3600
1636197288000,7.1078,6.3470
1636197378000,7.1039,6.3740
1636197498000,7.1038,6.3900
1636197958000,7.1040,6.3920
1636198438000,7.1040,6.4180
1636198558000,7.0266,6.4100
1636198588000,7.0299,6.3900
1636200068000,7.0319,6.3900
1636200158000,7.0410,6.3490
1636200458000,7.0406,6.3480
1636201208000,7.0381,6.3270
1636201628000,7.0558,6.2830
1636201658000,7.0558,6.3420
1636202288000,7.0605,6.3440
1636203228000,7.0603,6.3280
1636204418000,7.0604,6.2910
1636204538000,7.0598,6.3230
1636204688000,7.0597,6.3160
1636204748000,7.0799,6.3100
1636204868000,7.0801,6.3160
1636205378000,7.0701,6.3310
1636205408000,7.0793,6.3230
1636216088000,7.0793,6.3220
1636217118000,7.0801,6.3280
1636217448000,7.0681,6.3190
1636218168000,7.0680,6.3280
1636218778000,7.0680,6.3470
1636219048000,7.0683,6.3750
